"Id","SalePrice"
1989,191012.46875
1990,193087.03125
1991,197666.359375
1992,201517.015625
1993,164626.3125
1994,180816.171875
1995,186404.125
1996,256293.96875
1997,307813.59375
1998,235462.65625
1999,218459.734375
2000,240926.328125
2001,249944.4375
2002,195613.640625
2003,234529.328125
2004,244702.734375
2005,230899.5
2006,212979.46875
2007,223659.765625
2008,190720.546875
2009,171857.578125
2010,193891.71875
2011,142919.265625
2012,193680.625
2013,175733.578125
2014,176544.140625
2015,209605.328125
2016,171577.734375
2017,194811.65625
2018,115482.1640625
2019,128763.5625
2020,115885.34375
2021,102264.4375
2022,171641.953125
2023,121697.0625
2024,180740.265625
2025,363493.9375
2026,165466.59375
2027,156595.40625
2028,143286.453125
2029,163597.984375
2030,270027.25
2031,261150.03125
2032,254504.65625
2033,256990.453125
2034,151261.0625
2035,216626.265625
2036,149057.421875
2037,149057.421875
2038,260524.9375
2039,242475.328125
2040,378389.5625
2041,285851.03125
2042,194591.765625
2043,154626.078125
2044,155438.4375
2045,199474.703125
2046,120976.6171875
2047,129640.578125
2048,128832.0390625
2049,115787.296875
2050,185262.25
2051,117462.203125
2052,126784.640625
2053,125779.5703125
2054,95384.15625
2055,127344.28125
2056,125367.90625
2057,110477.2421875
2058,186826
2059,120197.9375
2060,136141.40625
2061,163200.640625
2062,120089.0546875
2063,112801.984375
2064,122711.7890625
2065,108059.2109375
2066,156027.46875
2067,103029.0390625
2068,110390.8125
2069,101824.875
2070,116694.5703125
2071,85737.34375
2072,107701.3828125
2073,128458.6484375
2074,188164.234375
2075,170765.734375
2076,112847.6171875
2077,131747.203125
2078,126407.421875
2079,125244.8359375
2080,114204.65625
2081,118819.0078125
2082,126154.3046875
2083,126570.734375
2084,113474.453125
2085,116409.703125
2086,131659.25
2087,110937.265625
2088,111801.25
2089,83642.7421875
2090,120293.171875
2091,105683.515625
2092,110828.8828125
2093,100968.6953125
2094,156812.3125
2095,126715.828125
2096,95852.359375
2097,107036.21875
2098,118380.046875
2099,58964.40234375
2100,96720.9296875
2101,112764.9296875
2102,126272.953125
2103,116920.2890625
2104,110818.4140625
2105,113599.8515625
2106,66500.8203125
2107,175197.546875
2108,123010.546875
2109,116251.921875
2110,106574.171875
2111,133656.296875
2112,105810.5703125
2113,117568.640625
2114,118808.484375
2115,123063.15625
2116,94947.7890625
2117,120757.484375
2118,104803.4765625
2119,106232.84375
2120,111425.1015625
2121,82788.3359375
2122,107484.65625
2123,106181.234375
2124,136997.640625
2125,93085.0234375
2126,147168.921875
2127,125958.90625
2128,117232.40625
2129,99053.484375
2130,132905.484375
2131,118168.8984375
2132,115449.984375
2133,108066.3046875
2134,117994.3359375
2135,110419.6875
2136,72839.2421875
2137,126259.6640625
2138,120409.6328125
2139,159276.078125
2140,126961.3984375
2141,137831.53125
2142,128556.578125
2143,124100.296875
2144,100868.7265625
2145,131036.515625
2146,157077.5625
2147,107568.9296875
2148,126886.4921875
2149,127837.9453125
2150,238281.359375
2151,146224.765625
2152,112994.5703125
2153,121072.46875
2154,126457.4921875
2155,166483.46875
2156,175309.28125
2157,220197.078125
2158,216541.3125
2159,193121.828125
2160,193417.1875
2161,231905.53125
2162,321418.28125
2163,339504.6875
2164,236541.265625
2165,151033.59375
2166,132262.265625
2167,185325.65625
2168,187101.0625
2169,191690.265625
2170,209326.453125
2171,115496.8671875
2172,128424.765625
2173,136841.265625
2174,221133.453125
2175,271164.15625
2176,270025.21875
2177,194944.328125
2178,238340
2179,138400.546875
2180,134420.96875
2181,209312.4375
2182,206737.265625
2183,191363.46875
2184,118546.3359375
2185,116582.7890625
2186,128976.6484375
2187,146291.640625
2188,153257.1875
2189,154514.171875
2190,84753.0546875
2191,99658.7421875
2192,96708.9453125
2193,109280.5390625
2194,126428.8359375
2195,102247.2578125
2196,110264.875
2197,88151.203125
2198,138076.796875
2199,134935.484375
2200,147212.65625
2201,176434.71875
2202,208117.265625
2203,134638.84375
2204,121869.796875
2205,115062.96875
2206,138836.1875
2207,239581.65625
2208,192861.5625
2209,127041.4609375
2210,126164.203125
2211,103915.4140625
2212,115483.65625
2213,114527.109375
2214,101791.1875
2215,106078.296875
2216,114381.875
2217,88846.5234375
2218,70206.734375
2219,93121.234375
2220,84077.2890625
2221,269005.21875
2222,166071.53125
2223,243782.640625
2224,196972.421875
2225,136311.609375
2226,113413.09375
2227,176195.375
2228,259883.5
2229,241362.90625
2230,143972.5
2231,195531.984375
2232,175496.671875
2233,188885.421875
2234,256955.84375
2235,175464.0625
2236,220894.828125
2237,232063.015625
2238,174364.40625
2239,130610.640625
2240,147050.25
2241,112514.9921875
2242,119426.125
2243,119161.0078125
2244,85603.734375
2245,81062.1484375
2246,131606.765625
2247,117445.671875
2248,121037.6640625
2249,123271.078125
2250,110533.2734375
2251,105254.25
2252,147987.390625
2253,163281.40625
2254,159253.203125
2255,172121.0625
2256,179505.140625
2257,171836.171875
2258,176508.578125
2259,166914.09375
2260,162563.265625
2261,191728.375
2262,196480.09375
2263,284662.75
2264,374081.96875
2265,119274.90625
2266,286849.09375
2267,313323.5625
2268,341182.84375
2269,155994.5
2270,224398.640625
2271,208804.015625
2272,187917.90625
2273,166261.453125
2274,167600.265625
2275,162933.953125
2276,155388.046875
2277,154490.078125
2278,134680.15625
2279,126131.0234375
2280,118454.390625
2281,166156.484375
2282,158742.640625
2283,98793.8984375
2284,91984.2265625
2285,147341.375
2286,115695.3984375
2287,328499.34375
2288,260889.671875
2289,263553.71875
2290,373915.34375
2291,296406.84375
2292,395664.125
2293,383471.4375
2294,321515.1875
2295,402305.25
2296,245249.609375
2297,248035.984375
2298,361553.46875
2299,304224.21875
2300,288590.34375
2301,297192.90625
2302,205623.234375
2303,243095.3125
2304,225399.28125
2305,162845.234375
2306,162845.234375
2307,170456.171875
2308,200622.515625
2309,300216.125
2310,235930.15625
2311,171518.515625
2312,169109.953125
2313,164701.203125
2314,183788.328125
2315,168063.109375
2316,168669.3125
2317,173247.328125
2318,165119.09375
2319,180200.125
2320,178226.71875
2321,207393.125
2322,169806.015625
2323,185953.375
2324,180085.546875
2325,189790.34375
2326,186613.78125
2327,182891.609375
2328,195572
2329,173589.03125
2330,173589.03125
2331,297822.4375
2332,301717.875
2333,223203.265625
2334,235858.359375
2335,238625.015625
2336,238018.453125
2337,199854.328125
2338,225068.3125
2339,225077.453125
2340,308100.28125
2341,192050.21875
2342,219655.5
2343,195432.515625
2344,202874.984375
2345,218194.40625
2346,210672.0625
2347,201449.25
2348,215293.234375
2349,139850.4375
2350,262183.15625
2351,250441.75
2352,223732.703125
2353,182810.84375
2354,163369.46875
2355,176098.53125
2356,115427.421875
2357,181078.546875
2358,174844.828125
2359,129885.625
2360,122377.03125
2361,124011.4765625
2362,219748
2363,124678.9453125
2364,141104.234375
2365,208632.046875
2366,174985.796875
2367,178377.34375
2368,170178.09375
2369,176471.46875
2370,164264.28125
2371,163255.8125
2372,183031.375
2373,216784.046875
2374,217701.71875
2375,238270.125
2376,223155.265625
2377,275690.34375
2378,152309.8125
2379,151374
2380,141710.9375
2381,150577.421875
2382,183966.640625
2383,195483.03125
2384,213299.703125
2385,157379.984375
2386,148042.71875
2387,130069.359375
2388,108882.0390625
2389,114387.546875
2390,114180.0078125
2391,124383.3984375
2392,126046.6953125
2393,159853.328125
2394,138462.328125
2395,171358.0625
2396,147131.15625
2397,172201.953125
2398,117995.328125
2399,54619.03515625
2400,61243.94140625
2401,108769.1953125
2402,128824.1015625
2403,117421.03125
2404,129657.34375
2405,141603.71875
2406,150063.53125
2407,111748.1328125
2408,121030.8984375
2409,119459.3359375
2410,146750.28125
2411,116625.3203125
2412,120845.7578125
2413,122356.265625
2414,110969.125
2415,124042.78125
2416,141976.25
2417,134235.375
2418,127469.3671875
2419,106155.5078125
2420,119451.03125
2421,110070.53125
2422,101426.3046875
2423,101288.609375
2424,120776.859375
2425,100845.796875
2426,110471.0390625
2427,122383.109375
2428,193236.109375
2429,125290.0234375
2430,142462.84375
2431,85668.875
2432,133569.75
2433,124173.8359375
2434,125538
2435,126464.734375
2436,121289.9921875
2437,105624.2890625
2438,113782.3671875
2439,100853.6328125
2440,116070.609375
2441,78297.890625
2442,96457.34375
2443,108566.578125
2444,105934.9609375
2445,83007.1796875
2446,107251.65625
2447,183817.625
2448,129224.5546875
2449,93018.65625
2450,124413.0390625
2451,113236.40625
2452,191805.359375
2453,110654.5234375
2454,111369.171875
2455,111827.71875
2456,119330.7578125
2457,124582.2578125
2458,118404.6640625
2459,104610.6015625
2460,104699.96875
2461,120082.3671875
2462,123416.5703125
2463,117006.1640625
2464,132900.296875
2465,134865.09375
2466,103590.359375
2467,132827.125
2468,73047.03125
2469,68023.4609375
2470,147232.28125
2471,172396.015625
2472,116985.359375
2473,90270.953125
2474,78778.046875
2475,192894.90625
2476,115114.875
2477,118851.6796875
2478,127725.609375
2479,108363.265625
2480,123994.921875
2481,118397.4140625
2482,126904.0390625
2483,120911.5390625
2484,116936.1796875
2485,123616.796875
2486,123400.6171875
2487,115563.515625
2488,171970.671875
2489,160253.0625
2490,136694.15625
2491,94697.3984375
2492,159793.609375
2493,123217.6484375
2494,117482.578125
2495,97363.9453125
2496,189644
2497,132151.453125
2498,96889.7578125
2499,116959.09375
2500,119014.8359375
2501,116474.25
2502,123669.2890625
2503,79156.8359375
2504,173904.21875
2505,212368.828125
2506,233954.3125
2507,242385.078125
2508,236433.65625
2509,208403.890625
2510,217982.359375
2511,180576.484375
2512,209506.40625
2513,204669.984375
2514,234521.234375
2515,118115.1796875
2516,176987
2517,127931.84375
2518,119663.546875
2519,195893.265625
2520,216981.78125
2521,194083.953125
2522,199293.078125
2523,113255.1640625
2524,123493.703125
2525,143634.625
2526,121423.7421875
2527,117484.1015625
2528,124511.3984375
2529,122131.0234375
2530,116960.578125
2531,199012.09375
2532,192630.234375
2533,193746.703125
2534,251686.84375
2535,257670.953125
2536,210239.625
2537,262015.265625
2538,189129.40625
2539,175753.984375
2540,165639.65625
2541,190652.390625
2542,138649.84375
2543,124285.1328125
2544,110734.3125
2545,111735.7421875
2546,130424.0390625
2547,125959.8828125
2548,143395.171875
2549,142985.5625
2550,240984.34375
2551,136091.46875
2552,118762.2734375
2553,94380.90625
2554,121535.8828125
2555,143474.875
2556,100799.3359375
2557,96794.3984375
2558,120118.046875
2559,103843.4921875
2560,141600.25
2561,163868.40625
2562,132497.546875
2563,149612.28125
2564,169074.046875
2565,113587.3671875
2566,110982.890625
2567,111925.4140625
2568,186154.609375
2569,179344.9375
2570,125411.796875
2571,132210.65625
2572,170624.9375
2573,206362.703125
2574,259022.25
2575,118089.4140625
2576,114961.625
2577,124908.9921875
2578,73946.0390625
2579,73532.84375
2580,108818.578125
2581,101072.6953125
2582,90961.15625
2583,246554.46875
2584,141868.375
2585,143447.59375
2586,204816.171875
2587,183926.859375
2588,157305.8125
2589,139499.453125
2590,175489.03125
2591,176570.8125
2592,179563.46875
2593,229242.40625
2594,186186.5
2595,208135.09375
2596,262947.0625
2597,175132.453125
2598,203678
2599,307957.90625
2600,97535.1015625
2601,131695.421875
2602,75074.3125
2603,74786.71875
2604,76162.6328125
2605,82017.6796875
2606,138929
2607,169668.59375
2608,130019.453125
2609,140200.8125
2610,120342.40625
2611,112993.15625
2612,136225.1875
2613,108081.8046875
2614,137297.265625
2615,140522.640625
2616,140954.0625
2617,118531.78125
2618,173371.703125
2619,174218.078125
2620,171373.453125
2621,174761
2622,173685.375
2623,265641.4375
2624,211814.078125
2625,253372.484375
2626,166487.984375
2627,165537.515625
2628,366393.4375
2629,398536.1875
2630,330262.71875
2631,399081.21875
2632,348687.96875
2633,294623.84375
2634,376120.71875
2635,141878.703125
2636,179613.28125
2637,182355.5
2638,200525.921875
2639,169047.84375
2640,155123.203125
2641,100415.4296875
2642,166571.828125
2643,91345.46875
2644,107569.4375
2645,97955.1484375
2646,82839.734375
2647,82839.734375
2648,126977.75
2649,125485.6328125
2650,145178.125
2651,135545.40625
2652,356904.5
2653,283449.3125
2654,222898.546875
2655,317701.4375
2656,304879.3125
2657,301710.75
2658,276766.09375
2659,224268.84375
2660,258000.71875
2661,325779.53125
2662,302667.71875
2663,266436.78125
2664,288789.375
2665,290349.6875
2666,288542.96875
2667,164701.203125
2668,182933.953125
2669,165241.34375
2670,229988.59375
2671,185832.40625
2672,168995.609375
2673,173266.21875
2674,159659.625
2675,168183.484375
2676,190384.09375
2677,172121.0625
2678,201524.6875
2679,248533.0625
2680,247943.1875
2681,311221.28125
2682,251961
2683,446114.3125
2684,236975.3125
2685,286172.5
2686,272053.28125
2687,271031.1875
2688,222258.390625
2689,213824.265625
2690,269295.71875
2691,169740.8125
2692,167470.609375
2693,198760.578125
2694,140556.828125
2695,183957.9375
2696,185657.890625
2697,171620.53125
2698,172403.921875
2699,163642.09375
2700,163642.09375
2701,163932
2702,116106.4375
2703,116293.296875
2704,133235.234375
2705,113408.421875
2706,127154.5625
2707,119718.9296875
2708,111014.1640625
2709,119130.1171875
2710,120797.2265625
2711,205257
2712,241741.328125
2713,167272.015625
2714,143433.78125
2715,163595.375
2716,158775.6875
2717,192009.125
2718,202799.796875
2719,128114.65625
2720,152923.640625
2721,124655.109375
2722,135779.375
2723,155152.421875
2724,127028.078125
2725,118854.3203125
2726,134145.125
2727,159220.953125
2728,143418.734375
2729,134025.90625
2730,123656.1640625
2731,125276.359375
2732,131657.421875
2733,127737.078125
2734,115964.703125
2735,119949.2890625
2736,137515.21875
2737,134208.390625
2738,112640.671875
2739,151659.875
2740,150873.4375
2741,127339.96875
2742,140130.28125
2743,130618.7578125
2744,155400.515625
2745,149682.296875
2746,121678.6953125
2747,136880.53125
2748,126288.0390625
2749,115017.2578125
2750,110338.484375
2751,128674.3671875
2752,239722.046875
2753,111043.3828125
2754,100676.3203125
2755,132262.046875
2756,84443.2421875
2757,73933.953125
2758,101301.3671875
2759,125789.4609375
2760,100012.34375
2761,146884.484375
2762,144896.28125
2763,157127.8125
2764,177183.265625
2765,210432.703125
2766,109805.984375
2767,83603.7734375
2768,124929.7734375
2769,120411.6171875
2770,152031.109375
2771,113535.34375
2772,116750.203125
2773,133621.78125
2774,118768.109375
2775,100736.9375
2776,124912.4921875
2777,137327.890625
2778,135747.875
2779,109333.890625
2780,106898.7265625
2781,91838.7578125
2782,92734.984375
2783,75269.4375
2784,103048.3125
2785,106511.9140625
2786,76326.296875
2787,127633.796875
2788,69149.4453125
2789,147385.71875
2790,104056.953125
2791,109472.8046875
2792,49868.62890625
2793,179844.546875
2794,83073.40625
2795,122974.421875
2796,107527.7578125
2797,151115.75
2798,94461.546875
2799,122278.390625
2800,84673.453125
2801,104676.5546875
2802,109867.234375
2803,137939.53125
2804,105764.34375
2805,110641.9609375
2806,67639
2807,158148.28125
2808,123581.828125
2809,147107.21875
2810,128451.3125
2811,124283.6171875
2812,132633.640625
2813,137026.4375
2814,129024.828125
2815,107688.1171875
2816,219042.65625
2817,109645.3125
2818,126190.421875
2819,150576.546875
2820,103570.3359375
2821,110315.2265625
2822,180019.9375
2823,189005.40625
2824,114164.5703125
2825,122058.234375
2826,130932.015625
2827,123179.140625
2828,175974.84375
2829,153688.078125
2830,188210.53125
2831,177682.828125
2832,161806.109375
2833,257093.84375
2834,180445.5625
2835,201244.71875
2836,224443.0625
2837,153944.828125
2838,120430.21875
2839,185846.875
2840,182143.75
2841,193231.21875
2842,193330.5625
2843,152598.78125
2844,145047.40625
2845,116305.671875
2846,202659.859375
2847,178587.1875
2848,237891.609375
2849,192494.28125
2850,240514.65625
2851,197609
2852,207485.390625
2853,197528.375
2854,134540.765625
2855,186669.140625
2856,190693.890625
2857,189957.125
2858,177775.90625
2859,115944.3984375
2860,124226.109375
2861,111503.8515625
2862,176186.640625
2863,171443.0625
2864,202197.484375
2865,135676.78125
2866,127203.0390625
2867,101961.75
2868,98343.2109375
2869,88652.015625
2870,117272.8515625
2871,87555.765625
2872,61193.42578125
2873,103538.3671875
2874,112419.34375
2875,119578.765625
2876,158373.5625
2877,117688.1015625
2878,157344.703125
2879,115897.6796875
2880,105438.4453125
2881,168003.109375
2882,126529.2578125
2883,182835.171875
2884,202598.984375
2885,193329.03125
2886,142302.671875
2887,99733.78125
2888,117490.8359375
2889,78257.1953125
2890,88163.3125
2891,125919.140625
2892,74921.359375
2893,71828.9296875
2894,65006.76171875
2895,238471.25
2896,252402.25
2897,185094.671875
2898,134538.078125
2899,226163.765625
2900,152013.21875
2901,176608.421875
2902,175594.765625
2903,264738.3125
2904,305063.9375
2905,72184.6875
2906,176781.828125
2907,120141.640625
2908,148916.203125
2909,117043.296875
2910,73765.3359375
2911,75236.6953125
2912,127441.8671875
2913,74125.34375
2914,74125.34375
2915,81601.359375
2916,75752.7421875
2917,122880.40625
2918,118504.296875
2919,201659.421875
